id,center,fy,sic,naics,state,products,ec_plant_cost,ec_plant_usage
RU0024,RU,1988,3089.0,,NJ,CUSTOM MOLDED PLASTICS,229216.0,2585580.0
RU0025,RU,1988,3089.0,,NJ,PLASTIC CARRYING CASES,61055.0,492087.0
RU0026,RU,1988,3471.0,,PA,ELECTRO. STEEL STRIPS,518959.0,7947245.0
RU0027,RU,1988,3089.0,,PA,PRINTED LABELS & SEALS,54216.0,747948.0
RU0028,RU,1988,3321.0,,PA,IRON CASTINGS,209230.0,2530774.0
RU0029,RU,1988,3089.0,,PA,SMALL PLASTIC PARTS,152364.0,1954865.0
RU0030,RU,1988,2671.0,,NJ,FLEXIBLE PACKAGING MTRLS,257715.0,3334994.0
RU0031,RU,1988,2891.0,,NJ,POLYURETHAN RUBBERS,97376.0,1043963.0
RU0032,RU,1988,3641.0,,NJ,LAMPS,215525.0,2636870.0
RU0033,RU,1988,3827.0,,NY,GLASS LENSES,164810.0,1730363.0
RU0034,RU,1988,3721.0,,NY,AIRCRAFT AND PARTS,153387.0,1866940.0
RU0035,RU,1988,3081.0,,NJ,RIGID PVC PRODUCTS,597895.0,9919109.0
RU0036,RU,1988,3089.0,,NJ,FIBERGLASS TANKS,77605.0,678781.0
RU0037,RU,1988,3053.0,,NJ,DRUM ACCESSORIES,76811.0,666178.0
RU0038,RU,1988,2657.0,,DE,FOLDING PAPER CARTONS,321773.0,6291911.0
RU0039,RU,1988,3432.0,,DE,PLUMBING FIXTURES,99526.0,1417057.0
RU0040,RU,1988,3086.0,,NY,EXTRUDED PLASTICS,1022879.0,16102872.0
RU0041,RU,1988,3357.0,,NY,PLASTIC COATED WIRES,132769.0,1776084.0
RU0042,RU,1988,3315.0,,MD,MONEL & INCONEL WIRE,710243.0,15609027.0
RU0043,RU,1988,2841.0,,MD,HOUSEHOLD PRODUCTS,126138.0,2056858.0
RU0044,RU,1988,3272.0,,NJ,CONCRETE PIPES,89908.0,834994.0
RU0045,RU,1988,2819.0,,NJ,GROUND ELEMENTAL SULFUR,51686.0,462192.0
RU0046,RU,1989,3479.0,,NJ,TEFLON-COATED METAL,44031.0,475967.0
RU0047,RU,1989,3357.0,,NJ,TEFLON & PVC COATED WIRE,256322.0,3558031.0
RU0048,RU,1989,3567.0,,NJ,INDUCTION MELT FURNACES,304446.0,3558031.0
RU0049,RU,1989,3272.0,,NJ,PRECAST CONCRETE UNITS,103187.0,1211606.0
RU0050,RU,1989,3567.0,,NJ,INDUS. ELECT. FURNACES,89402.0,880129.0
RU0051,RU,1989,3494.0,,PA,VALVES & STEAM TRAPS,506708.0,7033998.0
RU0052,RU,1989,2672.0,,DE,TAPE & PACKAGING PAPER,151146.0,2160903.0
RU0053,RU,1989,2653.0,,DE,CORRUGATED CARTONS,199854.0,2317995.0
RU0054,RU,1989,3081.0,,NJ,"WALL COVERING, SHADES",172923.0,2080891.0
RU0055,RU,1989,2671.0,,DE,PLASTIC FILMS,1187177.0,25670282.0
RU0056,RU,1989,3496.0,,DE,WIRE GARMENT HANGERS,90898.0,1266120.0
RU0057,RU,1989,2522.0,,NJ,STEEL OFFICE FURNITURE,68098.0,717761.0
RU0058,RU,1989,3089.0,,NJ,PLASTIC LIDS,520999.0,7116061.0
RU0059,RU,1989,3085.0,,MD,PLASTIC BEVERAGE BOTTLES,1212238.0,26054807.0
RU0060,RU,1989,3272.0,,MD,PRESTRESSED CONCRETE,269636.0,4149473.0
RU0061,RU,1989,3499.0,,DE,INSTRUMENT COMPONENTS,40065.0,441090.0
RU0062,RU,1989,3699.0,,PA,ELECTRICAL FITTINGS,148199.0,2149472.0
RU0063,RU,1989,3995.0,,PA,METAL CASKETS,119760.0,1449004.0
RU0064,RU,1989,2653.0,,PA,CORRUGATED BOXES,81559.0,1063892.0
RU0065,RU,1989,3325.0,,NJ,STAINLESS STEEL CASTINGS,118598.0,931125.0
RU0066,RU,1989,3272.0,,NJ,CONCRETE PIPE,273312.0,3247655.0
RU0067,RU,1989,2392.0,,NJ,PRINTED & LAMIN. VINYLS,132007.0,1519930.0
RU0068,RU,1989,2679.0,,NJ,PANELS AND CARTRIDGES,57740.0,565944.0
RU0069,RU,1989,3087.0,,NJ,PLASTICS POWDERS,595239.0,8485932.0
RU0070,RU,1989,3497.0,,NJ,LAMINATED ALUM. FOIL,272263.0,3189039.0
RU0071,RU,1989,2869.0,,NY,DIAGNOSTIC MATERIALS,281589.0,4012016.0
RU0072,RU,1989,2653.0,,NJ,CORRUGATED CARTONS,212257.0,2311548.0
RU0073,RU,1989,2542.0,,NJ,STEEL DISPLAY SHELVES,72988.0,631008.0
RU0074,RU,1989,2674.0,,NJ,PAPER & PLASTIC BAGS,232582.0,2790739.0
RU0075,RU,1989,2672.0,,NJ,PAPERBOARD & EXTRUSIONS,166219.0,1975088.0
RU0076,RU,1990,3089.0,,NJ,THERMOPLASTIC PARTS,140940.0,1423212.0
RU0077,RU,1990,3441.0,,NJ,STEEL STRUCTURES,293307.0,2783998.0
RU0078,RU,1990,3646.0,,NJ,LIGHTING FIXTURES,61317.0,608441.0
RU0079,RU,1990,3089.0,,NJ,PLASTIC CONTAINERS,658268.0,9089097.0
RU0080,RU,1990,2299.0,,PA,FELT CARPET PADDING,585765.0,7021981.0
RU0081,RU,1990,2299.0,,PA,FOAM CARPET PADDING,230370.0,2279015.0
RU0082,RU,1990,3069.0,,NJ,RUBBER CARPET PADDING,607491.0,7030481.0
RU0083,RU,1990,3429.0,,NY,METAL FASTERNERS,287119.0,3825616.0
RU0084,RU,1990,3363.0,,NY,ALUMINUM ALLOY INGOTS,286253.0,4307151.0
RU0085,RU,1990,2099.0,,MD,SPICES AND EXTRACTS,407459.0,7575029.0
RU0086,RU,1990,2099.0,,MD,SPICES AND EXTRACTS,687880.0,14185815.0
RU0087,RU,1990,3452.0,,NJ,"HEADERS,ARC SHIELDS, ETC",345378.0,4184056.0
RU0088,RU,1990,3299.0,,NY,FLOOR TILES,1446060.0,19812134.0
RU0089,RU,1990,3061.0,,NY,MOLDED RUBBER PRODUCTS,106376.0,1038980.0
RU0090,RU,1990,3421.0,,NY,KNIVES,380529.0,5618113.0
RU0091,RU,1990,3646.0,,NY,LIGHTING FIXTURES,87033.0,1163540.0
RU0092,RU,1990,3469.0,,NJ,METAL LAMINATES,58240.0,528136.0
RU0093,RU,1990,3559.0,,NJ,CONVEYERS & CHUTES,125969.0,1388042.0
RU0094,RU,1990,2439.0,,NJ,ROOF TRUSSES,83143.0,1024912.0
RU0095,RU,1990,2679.0,,NJ,INSULATION VAPOR BARRIER,217413.0,2659730.0
RU0096,RU,1990,2841.0,,NJ,LIQUID & SOLID DETERGENT,109175.0,1135111.0
RU0097,RU,1990,2295.0,,NJ,VAPOR BARRIERS,126450.0,1422919.0
RU0098,RU,1990,2653.0,,NJ,CORRUGATED CONTAINERS,88863.0,820926.0
RU0099,RU,1990,3545.0,,NJ,DROP HARDWARE,135996.0,1526964.0
RU0100,RU,1990,3496.0,,NY,FABRICATED WIRE PRODUCTS,97918.0,1066823.0
RU0101,RU,1990,3495.0,,PA,COSTUME STAMPING,326853.0,2935815.0
RU0102,RU,1990,3669.0,,NJ,FIRE & INTRUSION SYSTEMS,252340.0,2898886.0
RU0103,RU,1990,3561.0,,PA,PUMPS,87222.0,842614.0
RU0104,RU,1990,3423.0,,NJ,PUTTY KNIVES & SCRAPERS,299765.0,3502052.0
RU0105,RU,1990,2819.0,,NJ,CHEMICAL SPECIALTIES,34432.0,358148.0
RU0106,RU,1991,2759.0,,NJ,PRINTING & ENGRAVING,242149.0,2616061.0
RU0107,RU,1991,3641.0,,NJ,LIGHT BULBS,543228.0,6748242.0
RU0108,RU,1991,3432.0,,NJ,TEFLON LININGS FOR PIPES,132245.0,1662954.0
RU0109,RU,1991,3452.0,,NJ,FASTENERS,189460.0,2292497.0
RU0110,RU,1991,3442.0,,NJ,STEEL DOORS & PARTITIONS,62027.0,530774.0
RU0111,RU,1991,3494.0,,PA,PIPE FITTINGS,110576.0,911782.0
RU0112,RU,1991,3081.0,,PA,VINYL FILM,1002304.0,16905041.0
RU0113,RU,1991,3452.0,,NJ,AEROSPACE FASTENERS,561171.0,7080891.0
RU0114,RU,1991,3479.0,,PA,COIL COATING & SLITTING,169137.0,2237104.0
RU0115,RU,1991,3089.0,,PA,PLASTIC BAGS,185745.0,1930539.0
RU0116,RU,1991,3494.0,,NJ,HIGH PRESSURE PIPE FIT'G,119873.0,796893.0
RU0117,RU,1991,3089.0,,NJ,PLASTIC LIDS,937607.0,12861958.0
RU0118,RU,1991,2086.0,,PA,SOFT DRINKS,245290.0,3402403.0
RU0119,RU,1991,2086.0,,MD,BOTTLED JUICES,94728.0,1278136.0
RU0120,RU,1991,3462.0,,PA,FORGED METALS,265394.0,3432005.0
RU0121,RU,1991,3088.0,,PA,HOME CONSUMER PRODUCTS,583401.0,6821805.0
RU0122,RU,1991,2653.0,,PA,FOLDED PAPER BOXES,100885.0,902989.0
RU0123,RU,1991,3532.0,,PA,CEMENT MILLS,248836.0,3990621.0
RU0124,RU,1991,3469.0,,NJ,SHEET METAL STAMPINGS,233758.0,2560961.0
RU0125,RU,1991,3399.0,,NJ,COATING OF ANODES,267113.0,3322978.0
RU0126,RU,1991,3677.0,,NJ,TRANSFORMERS,152507.0,1616940.0
RU0127,RU,1991,3052.0,,NJ,TEFLON TUBINGS,165772.0,2003517.0
RU0128,RU,1991,3089.0,,NJ,PLASTIC CONTAINERS,110985.0,1356975.0
RU0129,RU,1991,2865.0,,DE,PELLETS,149116.0,2186401.0
RU0130,RU,1991,2891.0,,NJ,GLUE AND ADHESIVE,360444.0,4354045.0
RU0131,RU,1991,3085.0,,NJ,CUSTOM PLASTIC BOTTLES,920306.0,11479484.0
RU0132,RU,1991,2865.0,,NJ,PLASTICS,166869.0,2068288.0
RU0133,RU,1991,2086.0,,NJ,CANNED BEVERAGES,179765.0,2146835.0
RU0134,RU,1991,2653.0,,NJ,CORRUGATED BOXES,144014.0,1599062.0
RU0135,RU,1991,2086.0,,PA,BEVERAGES,68962.0,725088.0
RU0136,RU,1992,2673.0,,NJ,PLASTIC BAGS,352420.0,4271981.0
RU0137,RU,1992,3589.0,,PA,COMMERCIAL DISHWASHERS,38973.0,279015.0
RU0138,RU,1992,3081.0,,NJ,PLASTIC FILMS,117122.0,1442556.0
RU0139,RU,1992,2657.0,,NJ,COMMERCIAL FOLDING BOXES,182715.0,1981536.0
RU0140,RU,1992,3061.0,,NJ,"RUBBER, PLASTIC, METAL",132606.0,1163834.0
RU0141,RU,1992,2893.0,,NJ,COMMERCIAL INKS,90688.0,762603.0
RU0142,RU,1992,2653.0,,NJ,CORRUGATED BOXES,218284.0,2470692.0
RU0143,RU,1992,3544.0,,NJ,DIE CAST MOLDS,250612.0,2654455.0
RU0144,RU,1992,3444.0,,PA,RAIN GUTTERS,73843.0,563013.0
RU0145,RU,1992,3433.0,,PA,HOME FURNACES,65853.0,746190.0
RU0146,RU,1992,3821.0,,NJ,LABORATORY INSTRUMENTS,93954.0,735639.0
RU0147,RU,1992,2731.0,,NJ,"PET BOOKS, DOG CHEWS",207132.0,1966002.0
RU0148,RU,1992,3312.0,,MD,STEEL STRIPS,215302.0,2804807.0
RU0149,RU,1992,2752.0,,MD,"FLYERS,MAILERS,PUBLICAT.",47271.0,500293.0
RU0150,RU,1992,3499.0,,MD,"PLASTIC,STEEL STRAPPING",1352420.0,21774033.0
RU0151,RU,1992,2341.0,,NJ,WOMEN'S LINGERIE,134928.0,1279308.0
RU0152,RU,1992,3432.0,,NJ,THERMOPLASTIC MOLDINGS,226704.0,2648886.0
RU0153,RU,1992,3363.0,,NJ,AL AND ZN DIE CASTS,145977.0,1254103.0
RU0154,RU,1992,3599.0,,NJ,STAPLING MACHINE COMPONENTS,139901.0,1344959.0
RU0155,RU,1992,2299.0,,NJ,"FIBERFILL, BATTING",93092.0,842321.0
RU0156,RU,1992,3398.0,,NJ,METAL HARDENING,389827.0,4778722.0
RU0157,RU,1992,3843.0,,PA,DENTAL DRILLS AND BITS,144432.0,1978019.0
RU0158,RU,1992,3564.0,,PA,"VENTILATOR FANS,BLOWERS",232228.0,2216002.0
RU0159,RU,1992,2221.0,,PA,"UPHOLSTERY, FABRIC",448714.0,6505276.0
RU0160,RU,1992,3496.0,,NJ,NON-OFFICE STAPLERS,280681.0,2837046.0
RU0161,RU,1992,3564.0,,NJ,"FANS,BLOWERS FOR ELECTRIC MOTORS",95169.0,975088.0
RU0162,RU,1992,3613.0,,NJ,AIR DRYERS,45853.0,455744.0
RU0163,RU,1992,3085.0,,NJ,PLASTIC BOTTLES,939475.0,13777550.0
RU0164,RU,1992,2759.0,,NJ,FLEXOGRAPHIC PRINTING,62630.0,577081.0
RU0165,RU,1992,2821.0,,NJ,PVC RESINS,568743.0,6723036.0
SD0001,SD,1991,3764.0,,CA,AEROSPACE RINGS,249888.0,2772861.0
SD0002,SD,1991,3089.0,,CA,PORTABLE HOT TUBS,241512.0,2665885.0
SD0003,SD,1991,3442.0,,CA,ALUMINUM FRAMED DOORS,186669.0,1876905.0
SD0004,SD,1991,3674.0,,CA,CIRCUIT CHIPS,409325.0,6189039.0
SD0005,SD,1991,3842.0,,CA,MEDICAL SUPPLIES,169191.0,1953986.0
SD0006,SD,1991,3444.0,,CA,METAL CABINETS & LOCKERS,87233.0,944900.0
SD0007,SD,1991,3317.0,,CA,WELDED TUBING,65165.0,716002.0
SD0008,SD,1991,3542.0,,CA,TUBE BENDING MACHINES,90398.0,1077374.0
SD0009,SD,1991,3621.0,,CA,ELECTRONIC MOTORS,103404.0,1209261.0
SD0010,SD,1991,3629.0,,CA,POWER SUPPLY EQUIPMENT,157804.0,1926143.0
SD0011,SD,1992,3679.0,,CA,POWER SUPPLY SYSTEMS,362583.0,4473036.0
SD0012,SD,1992,3357.0,,CA,ELECTRICAL WIRE & TUBE,204142.0,2129543.0
SD0013,SD,1992,3728.0,,CA,AEROSPACE SHEET MTL COMP,135498.0,1538394.0
SD0014,SD,1992,2835.0,,CA,MED. DIAGNOSTIC IMAGING,178642.0,2302462.0
SD0015,SD,1992,3728.0,,CA,AEROSPCE SHT METALS COMP,89758.0,1041325.0
SD0016,SD,1992,3728.0,,CA,TRANSPORTATION EQUIPMENT,143105.0,1555686.0
SD0017,SD,1992,3523.0,,CA,IRRIGATION EQUIPMENT,103595.0,2379543.0
SD0018,SD,1992,3629.0,,CA,POWER CONDITIONERS,90415.0,927022.0
SD0019,SD,1992,2835.0,,CA,MEDICAL DIAG. SUBSTANCES,238005.0,3015827.0
SD0020,SD,1992,3825.0,,CA,ELECTRIC INSTRUMENTS,98782.0,985053.0
SD0021,SD,1992,2819.0,,CA,IND. INORGANIC CHEMICALS,182500.0,2332943.0
SD0022,SD,1992,3441.0,,CA,FABRICATED METAL PRODUCT,718081.0,9108441.0
SD0023,SD,1992,3069.0,,CA,RUBBER PRODUCTS,151525.0,1672626.0
SD0024,SD,1992,3824.0,,CA,INSTRUMENTS & RELATED PRODUCTS,67827.0,763775.0
SD0025,SD,1992,3621.0,,CA,POWER SYSTEMS/GENERATORS,96111.0,1071219.0
SD0026,SD,1992,3089.0,,CA,PLASTIC BAGS AND BOTTLES,182697.0,2901817.0
SD0027,SD,1992,3088.0,,CA,PLASTIC PLUMBING FIXTURE,170988.0,2009965.0
SD0028,SD,1992,3089.0,,CA,FILAMENT WOUND FIBERGLAS,99417.0,990035.0
SD0029,SD,1992,3499.0,,CA,CRT FRAMES FOR TVs,263132.0,3109613.0
SD0030,SD,1992,2711.0,,CA,NEWSPAPERS,224857.0,2829719.0
SD0031,SD,1992,3679.0,,CA,ELECTRONIC TEST EQUIPMENT,153875.0,1688453.0
SD0032,SD,1992,3354.0,,CA,EXTRUDED AL. HEAT SINKS,105218.0,853751.0
SD0033,SD,1992,3089.0,,CA,PLASTIC PELLETS,362343.0,5342907.0
SD0034,SD,1992,3089.0,,CA,FIBERGLASS STORAGE TANKS,163234.0,1820047.0
SD0035,SD,1992,3669.0,,CA,COMMUNICATION EQUIPMENT,171720.0,1655627.0
SD0036,SD,1992,3089.0,,CA,PLASTIC INJECTION PARTS,292855.0,3606096.0
SD0037,SD,1992,3296.0,,CA,FIBROUS MATERIALS,324836.0,3328839.0
SD0038,SD,1992,3452.0,,CA,AEROSPACE FASTENERS,223096.0,2068875.0
SD0039,SD,1992,2013.0,,CA,GROUND BEEF,93954.0,1124267.0
SD0040,SD,1992,2221.0,,CA,3-D WOVEN PRODUCTS,425895.0,4300117.0
SD0041,SD,1993,3452.0,,CA,"AEROSPACE FASTEN,INSERTS",253170.0,2303634.0
SD0042,SD,1993,3083.0,,CA,"LAMINATED PLATES, SHEETS",719014.0,7957210.0
SD0043,SD,1993,2752.0,,CA,FINANCIAL PRINTING,665026.0,8331770.0
SD0044,SD,1993,3088.0,,CA,"ACRYLIC & TILE SPAS,TUBS",56736.0,724795.0
SD0045,SD,1993,2033.0,,CA,"FROZEN CITR,FRUIT JUICES",1388209.0,16457210.0
SD0046,SD,1993,3823.0,,CA,ENVIRON. MONITOR EQUIP.,105346.0,959848.0
SD0047,SD,1993,3499.0,,CA,PRECISION METAL PRODUCTS,109230.0,958089.0
SD0048,SD,1993,3083.0,,CA,COMPOSITE MATERIALS,415315.0,4206624.0
SD0049,SD,1993,3264.0,,CA,TECH CERAMIC MATERIAL,215059.0,2211020.0
SD0050,SD,1993,2821.0,,CA,ADHESIVE COMPOSIT MATRL,1128919.0,14111958.0
SD0051,SD,1993,2431.0,,CA,SASH AND DOOR MATERIALS,114535.0,1142145.0
SD0052,SD,1993,2992.0,,CA,INDUSTRIAL LUBRICANTS,170173.0,1353458.0
SD0053,SD,1993,3728.0,,CA,AIRCRAFT EXHAUST DUCTS,1412863.0,15028722.0
SD0054,SD,1993,3482.0,,CA,SMALL ARMS AMMUNITION,859127.0,8747362.0
SD0055,SD,1993,3085.0,,CA,PLASTIC BOTTLES,817345.0,10894197.0
SD0056,SD,1993,2657.0,,CA,PAPERBOARD CARTONS,595435.0,7061548.0
SD0057,SD,1993,2851.0,,CA,"PAINTS,THINNERS,COATINGS",284257.0,2415006.0
SD0058,SD,1993,3827.0,,CA,OPTICAL LENSES (PLASTIC),673436.0,9575029.0
SD0059,SD,1993,2051.0,,CA,BAKERY GOODS,190236.0,2352872.0
SD0060,SD,1993,3398.0,,CA,"HEAT TREATING, HARDENING",150846.0,1535170.0
SD0061,SD,1993,3669.0,,CA,TRAFFIC CONTROL SIGNALS,237140.0,2385991.0
SD0062,SD,1993,2011.0,,CA,WHOLESALE BEEF,143436.0,1892732.0
SD0063,SD,1993,2087.0,,CA,PUNCH AND SALAD DRESSING,36510.0,280481.0
SD0064,SD,1993,2048.0,,CA,ANIMAL AND FOWL FOOD,271233.0,2699883.0
SD0065,SD,1993,2038.0,,CA,FROZEN SPECIALTIES,202590.0,1991208.0
SD0066,SD,1993,3471.0,,CA,ANODIZING AND PLATING,73477.0,570340.0
SD0067,SD,1993,3084.0,,CA,PLASTIC PIPE PRODUCTS,225817.0,3330012.0
SD0068,SD,1993,2273.0,,CA,NYLON CARPETS,251604.0,2674678.0
SD0069,SD,1993,2086.0,,CA,"CANNED, BOTTLED BEVERAGE",506671.0,6006448.0
SD0070,SD,1993,3421.0,,CA,SPORT AND POCKET CUTLERY,359225.0,4008793.0
SD0071,SD,1994,3084.0,,CA,PVC Pipes,760142.0,9344373.0
SD0072,SD,1994,2048.0,,CA,Animal Feeds,111719.0,814185.0
SD0073,SD,1994,3599.0,,CA,Plastic Injection,138605.0,1291032.0
SD0074,SD,1994,3672.0,,CA,Circuit Boards,342079.0,4180539.0
SD0075,SD,1994,2952.0,,CA,Foof Coatings,245820.0,2157093.0
SD0076,SD,1994,2835.0,,CA,Medical Diagnostic Equip.,913690.0,11866647.0
SD0077,SD,1994,3679.0,,CA,Bandoliered Electronic Components,176289.0,1885698.0
SD0078,SD,1994,3069.0,,CA,Prescision Molded Rubber Seals,72382.0,638628.0
SD0079,SD,1994,3674.0,,CA,Ceramic Packages,175548.0,1817995.0
SD0080,SD,1994,2656.0,,CA,"Plastic Straws, Lids and Paper Cups",1299710.0,15128078.0
SD0081,SD,1994,2834.0,,CA,Synthetic Peptide,473382.0,6424092.0
SD0082,SD,1994,3443.0,,CA,"Steam Generators, Dynamometers",215709.0,2023740.0
SD0083,SD,1994,2836.0,,CA,Small Joint Prosthetics & Passive Motion Devices,82077.0,842028.0
SD0084,SD,1994,2951.0,,CA,Hot Mix Asphalt &Emulsion,198128.0,1710727.0
SD0085,SD,1994,3841.0,,CA,Medical Instruments and Supplies,829136.0,9985639.0
SD0086,SD,1994,3841.0,,CA,Medical Disposal,41583.0,425264.0
SD0087,SD,1994,2653.0,,CA,"Folding Cartons, Corrgated Boxes, 2-piece Rigid Box",54618.0,473329.0
SD0088,SD,1994,3829.0,,CA,Transducers,579645.0,6729191.0
SD0089,SD,1994,3089.0,,CA,Plastic Molded Parts,41540.0,337046.0
SD0090,SD,1994,3089.0,,CA,Underground Vaults,195894.0,1834994.0
SD0091,SD,1994,2512.0,,CA,Upholstered Furniture,119623.0,1150645.0
SD0092,SD,1994,3679.0,,CA,Microwave Components,297105.0,3598183.0
SD0093,SD,1994,3089.0,,CA,Plastic Molded Parts,41224.0,309203.0
SD0094,SD,1994,3841.0,,CA,Plastic Probe Covers,195539.0,2050410.0
SD0095,SD,1994,3679.0,,CA,Gyroscope,93166.0,932298.0
SD0096,SD,1994,3089.0,,CA,Plastic Injection Molded Parts,565187.0,7966296.0
SD0097,SD,1994,3479.0,,CA,Chemical Milling of Aluminum & Titanium Parts,86277.0,793962.0
SD0098,SD,1994,2833.0,,CA,Diagnostic Chemicals,193652.0,2474209.0
SD0099,SD,1994,3678.0,,CA,Ceramic Packages,1190049.0,17260551.0
SD0100,SD,1994,3589.0,,CA,Water Filtration Equipment,31989.0,277550.0
SD0101,SD,1995,2653.0,,CA,Honeycomb Panels,118408.0,1002931.0
SD0102,SD,1995,2273.0,,CA,Carpets,232920.0,1933177.0
SD0103,SD,1995,2273.0,,CA,Carpets,283584.0,1953400.0
SD0104,SD,1995,3624.0,,CA,Composite Materials,915770.0,11335287.0
SD0105,SD,1995,3592.0,,CA,Remanufactured Carbulators,123384.0,1488277.0
SD0106,SD,1995,2096.0,,CA,Snack Foods,336041.0,4494725.0
SD0107,SD,1995,3411.0,,CA,Metal Cans,705292.0,7170575.0
SD0108,SD,1995,2655.0,,CA,Composite Cans,250949.0,2495604.0
SD0109,SD,1995,2844.0,,CA,Cosmetic Products,56114.0,485053.0
SD0110,SD,1995,3679.0,,CA,High Power Supply Switches,124463.0,1172626.0
SD0111,SD,1995,3271.0,,CA,Concrete Blocks,110105.0,888335.0
SD0112,SD,1995,3672.0,,CA,Printed Circuit Boards,138982.0,1190797.0
SD0113,SD,1995,3275.0,,CA,Dry Wall Finishing Products,293173.0,3267292.0
SD0114,SD,1995,3721.0,,CA,Stamped Washers,135973.0,966882.0
SD0115,SD,1995,3275.0,,CA,Cncrete and Steel Pipes,344782.0,3736225.0
SD0116,SD,1995,3949.0,,CA,Sporting Equipment,123521.0,996190.0
SD0117,SD,1995,3088.0,,CA,Spas,248299.0,2724795.0
SD0118,SD,1995,3421.0,,CA,Sport Cutlery and Pocket Knives,376558.0,4048359.0
SD0119,SD,1995,3672.0,,CA,Printed Circuit Boards,174346.0,1856682.0
SD0120,SD,1995,3672.0,,CA,Prepreg (B-Stage) & Copper Clad,45932.0,467468.0
SD0121,SD,1995,3441.0,,CA,Fabricated Metal Product,610225.0,7131594.0
SD0122,SD,1995,3672.0,,CA,Multi-Layered Printed Circuit Boards,362256.0,4356096.0
SD0123,SD,1995,3842.0,,CA,Bullets Proof Vests,207123.0,1751465.0
SD0124,SD,1995,3679.0,,CA,Laser Systems for Military Training,544235.0,4608734.0
SD0125,SD,1995,3679.0,,CA,Infrared Counter Measures,591898.0,5936401.0
SD0126,SD,1995,3672.0,,CA,Printed Circuit Boards,267247.0,2273154.0
SD0127,SD,1995,2033.0,,CA,"Jams, Jellies, Preserves",390052.0,4757913.0
SD0128,SD,1995,3086.0,,CA,Custom Fabricated Cushions,52146.0,524033.0
SD0129,SD,1995,3625.0,,CA,"DC Plasma Displays, Relays, Power Supply Units",403117.0,4708382.0
SD0130,SD,1995,3089.0,,CA,Injection Molded Plastic Parts,232028.0,2331770.0
SD0131,SD,1996,2091.0,,CA,Fish and Other Food Products,137225.0,2710141.0
SD0132,SD,1996,3363.0,,CA,Aluminum Die Castings,181560.0,2681125.0
SD0133,SD,1996,3363.0,,CA,Zinc Die Casting,176659.0,1987984.0
SD0134,SD,1996,3674.0,,CA,"Photovoltaic Cells, Modules  & Systems",207101.0,3483587.0
SD0135,SD,1996,3821.0,,CA,Automated Chemical Vapor Deposition Systems,245267.0,3623388.0
SD0136,SD,1996,3821.0,,CA,Pyrogenic External Torches,139699.0,1774912.0
SD0137,SD,1996,3915.0,,CA,Jewelry,70188.0,1287222.0
SD0138,SD,1996,2393.0,,CA,Polyethylene and Textile Bags,211483.0,3695487.0
SD0139,SD,1996,3714.0,,CA,Cast Aluminum Wheels For Autos and Light Trucks,152190.0,3061841.0
SD0140,SD,1996,2048.0,,CA,Livestock Feeds,179855.0,3033412.0
SD0141,SD,1996,3452.0,,CA,Aerospace Fasteners,152338.0,2294256.0
SD0142,SD,1996,2099.0,,CA,Croutons & Blended Snack Foods,94726.0,1257913.0
SD0143,SD,1996,3471.0,,CA,Chrome Plated Pipes,286811.0,5418816.0
SD0144,SD,1996,3089.0,,CA,Plastic Injection Molded Products,231291.0,4222157.0
SD0145,SD,1996,3951.0,,CA,"Computer Ribbon Cartridges, Ink Pens",101227.0,1823857.0
SD0146,SD,1996,3471.0,,CA,Chrome and Zinc Plated Products,127547.0,3556858.0
SD0147,SD,1996,2077.0,,CA,"Meat & Bone Meal., Yellow Grease, Tallow",302105.0,5750879.0
SD0148,SD,1996,3841.0,,CA,Medical Devices for Open Heart Surgery,455481.0,6620457.0
SD0149,SD,1996,3571.0,,CA,Printed Circuit Boards,160889.0,3162661.0
SD0150,SD,1996,3471.0,,CA,Plated Metals and Plastic Products,725987.0,11097304.0
SD0151,SD,1996,3341.0,,CA,Low Pressure Water Valves,193689.0,3538980.0
SD0152,SD,1996,3691.0,,CA,Automotive Batteries,1604769.0,26303928.0
SD0153,SD,1996,3440.0,,CA,Cylinder Heads and Other Parts for Aircraft,338705.0,4708382.0
SD0154,SD,1996,3847.0,,CA,Medical Instruments and Fiberglass Arm Casts,209411.0,2993259.0
SD0155,SD,1996,3463.0,,CA,"Aluminum forging for piston, wheels, and aircraft parts",358569.0,4146835.0
SD0156,SD,1996,3083.0,,CA,Memory and output device chips,892297.0,13776964.0
SD0157,SD,1996,3541.0,,CA,Chemical miling of quarts materials for computer communicati,239563.0,3028136.0
SD0158,SD,1996,3577.0,,CA,Scanners and computer peripherals,204046.0,1762016.0
SD0159,SD,1996,3081.0,,CA,Protective packaging for electronic components,244797.0,4094666.0
SD0160,SD,1996,2079.0,,CA,"Noodles, egg noodles, and fortune cookies",46000.0,850234.0
SD0161,SD,1997,3544.0,,CA,Thermo Plastic Injected Molded parts,433081.0,7647714.0
SD0162,SD,1997,3354.0,,CA,High Pressure Aluminum Cylindres For Medical And Other Indus,611253.0,9053634.0
SD0163,SD,1997,3086.0,,CA,Polyurethane Foam For Carpet Padding,382457.0,5680246.0
SD0164,SD,1997,3089.0,,CA,Plastic Products for Food Industry,1224852.0,20872509.0
SD0165,SD,1997,3083.0,,CA,Bath Tubs,288542.0,4046600.0
SD0166,SD,1997,3951.0,,CA,Ball Point Pens and Refills,176035.0,3089684.0
